month,year,user_id,total_minutes,total_messages,total_mb,first_name,last_name,age,city,reg_date,churn_date,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_mb,usd_per_message,usd_per_minute,plan_name,exceso_messages,exceso_mb_used,exceso_minutes,costo_extra_messages,costo_extra_mb_used,costo_extra_minutes,costo_extra,total_cost,city_code,reg_month,reg_year,churn_month,churn_year
6,0,1082,447.39,30.0,12288.93,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35,4,2018,12,2261
6,0,1084,0.0,0.0,0.0,Wiley,Mckinney,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-06-04,2018-11-11,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,6,2018,11,2018
6,0,1085,0.0,0.0,0.0,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7,7,2018,12,2261
6,0,1086,0.0,0.0,0.0,Adena,Macias,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-13,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,1,2018,12,2261
6,0,1088,267.87,46.0,13586.550000000001,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1,5,2018,12,2261
6,0,1090,260.02,24.0,25600.21,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,10240.21,0.0,0.0,102.40209999999999,0.0,102.40209999999999,122.40209999999999,10,5,2018,12,2261
6,0,1091,0.0,0.0,0.0,Taylor,Oliver,38,"Riverside-San Bernardino-Ontario, CA MSA",2018-05-04,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,5,2018,12,2261
6,0,1095,68.97,14.0,14900.76,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11,4,2018,12,2261
6,0,1097,0.0,0.0,0.0,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5,2,2018,12,2261
6,0,1099,317.81,29.0,13238.13,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,2,2018,12,2261
6,0,1100,0.0,0.0,0.0,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,2,2018,12,2261
6,0,1101,263.93,66.0,14207.539999999999,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,16.0,0.0,0.0,0.48,0.0,0.0,0.48,20.48,5,2,2018,12,2261
6,0,1102,0.0,0.0,0.0,Marquitta,Walton,30,"Riverside-San Bernardino-Ontario, CA MSA",2018-02-20,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,2,2018,12,2261
6,0,1103,0.0,0.0,0.0,Moises,Weeks,28,"Seattle-Tacoma-Bellevue, WA MSA",2018-07-01,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40,7,2018,12,2261
6,0,1105,0.0,0.0,0.0,Micheal,Poole,57,"Providence-Warwick, RI-MA MSA",2018-01-08,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32,1,2018,12,2261
6,0,1106,521.11,0.0,16683.29,Eddy,Garrison,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-10,2018-11-14,50,15360,500,20,0.01,0.03,0.03,0,0.0,1323.2900000000009,21.110000000000014,0.0,13.23290000000001,0.6333000000000004,13.86620000000001,33.866200000000006,25,5,2018,11,2018
6,0,1109,446.02,0.0,19030.49,Dominic,Salinas,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-16,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,3670.4900000000016,0.0,0.0,36.704900000000016,0.0,36.704900000000016,56.704900000000016,25,2,2018,12,2261
6,0,1110,414.59000000000003,61.0,20312.24,Anderson,Cotton,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-04-20,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,11.0,4952.240000000002,0.0,0.32999999999999996,49.52240000000002,0.0,49.85240000000002,69.85240000000002,5,4,2018,12,2261
6,0,1113,353.37,43.0,9563.95,Spencer,Powers,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-04,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,6,2018,12,2261
6,0,1114,200.13,29.0,4123.8099999999995,Esta,Estes,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-21,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,7,2018,12,2261
6,0,1117,383.79,0.0,17769.81,Hank,Taylor,49,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-24,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,2409.8100000000013,0.0,0.0,24.098100000000013,0.0,24.098100000000013,44.09810000000002,36,1,2018,12,2261
6,0,1120,286.36,46.0,16607.3,Abraham,Mcconnell,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-03,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1247.2999999999993,0.0,0.0,12.472999999999994,0.0,12.472999999999994,32.47299999999999,25,4,2018,12,2261
6,0,1121,0.0,0.0,0.0,Kathaleen,Albert,34,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-13,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,3,2018,12,2261
6,0,1122,314.52,19.0,15275.2,Lashay,Reese,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-03-04,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,3,2018,12,2261
6,0,1123,526.76,30.0,28193.21,Dierdre,Nash,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-04-19,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,12833.21,26.75999999999999,0.0,128.3321,0.8027999999999997,129.1349,149.1349,31,4,2018,12,2261
6,0,1124,0.0,0.0,0.0,Jenell,Navarro,48,"New Haven-Milford, CT MSA",2018-02-19,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4,2,2018,12,2261
6,0,1126,777.76,94.0,21929.510000000002,Jermaine,Mcguire,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-06-02,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9,6,2018,12,2261
6,0,1127,187.17,10.0,20617.53,Marchelle,Brock,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-23,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,5257.529999999999,0.0,0.0,52.57529999999999,0.0,52.57529999999999,72.5753,25,6,2018,12,2261
6,0,1128,71.7,38.0,19711.43,Lucius,Fernandez,41,"Knoxville, TN MSA",2018-01-25,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,34,1,2018,12,2261
6,0,1130,0.0,0.0,0.0,Clarence,Cunningham,27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-05-17,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31,5,2018,12,2261
6,0,1131,0.0,28.0,11354.08,Shane,Morrison,60,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,1,2018,12,2261
6,0,1132,506.41,149.0,22714.98,Edward,Roberts,39,"San Francisco-Oakland-Berkeley, CA MSA",2018-04-14,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,4,2018,12,2261
6,0,1133,17.189999999999998,27.0,3895.05,Larry,Barr,50,"Cincinnati, OH-KY-IN MSA",2018-07-21,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27,7,2018,12,2261
6,0,1138,312.66,11.0,20446.42,Arlie,Higgins,66,"Riverside-San Bernardino-Ontario, CA MSA",2018-02-06,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,5086.419999999998,0.0,0.0,50.86419999999998,0.0,50.86419999999998,70.86419999999998,2,2,2018,12,2261
6,0,1140,682.73,13.0,22080.97,Randolph,Graves,53,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-03-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,6720.970000000001,182.73000000000002,0.0,67.20970000000001,5.4819,72.69160000000001,92.69160000000001,25,3,2018,12,2261
6,0,1141,640.06,13.0,13911.97,Kirstie,Hodges,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-26,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,140.05999999999995,0.0,0.0,4.201799999999999,4.201799999999999,24.2018,25,6,2018,12,2261
6,0,1144,592.45,64.0,31368.97,Kaycee,Peterson,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-21,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,648.9700000000012,0.0,0.0,4.542790000000008,0.0,4.542790000000008,74.54279000000001,25,4,2018,12,2261
6,0,1145,277.45,78.0,17051.47,Venice,Brooks,29,"San Jose-Sunnyvale-Santa Clara, CA MSA",2018-04-12,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,28.0,1691.4700000000012,0.0,0.84,16.91470000000001,0.0,17.75470000000001,37.754700000000014,2,4,2018,12,2261
6,0,1147,659.22,30.0,32413.73,Duncan,Malone,71,"Urban Honolulu, HI MSA",2018-04-30,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,17053.73,159.22000000000003,0.0,170.5373,4.776600000000001,175.3139,195.3139,8,4,2018,12,2261
6,0,1149,0.0,0.0,0.0,Jamaal,Camacho,54,"San Francisco-Oakland-Berkeley, CA MSA",2018-03-03,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,3,2018,12,2261
6,0,1151,0.0,0.0,0.0,Ralph,Monroe,21,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-03-20,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,3,2018,12,2261
6,0,1153,509.67,0.0,10618.49,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,9.670000000000016,0.0,0.0,0.29010000000000047,0.29010000000000047,20.2901,4,6,2018,12,2261
6,0,1154,0.0,0.0,0.0,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,34,7,2018,12,2261
6,0,1155,86.09,27.0,15874.529999999999,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,6,2,2018,12,2261
6,0,1156,407.76,0.0,22300.61,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,6940.610000000001,0.0,0.0,69.40610000000001,0.0,69.40610000000001,89.40610000000001,22,3,2018,12,2261
6,0,1157,254.57999999999998,0.0,6447.469999999999,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,7,2018,12,2261
6,0,1159,0.0,0.0,0.0,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,6,7,2018,12,2261
6,0,1160,500.78000000000003,17.0,15954.6,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,594.6000000000004,0.7800000000000296,0.0,5.946000000000004,0.023400000000000885,5.969400000000005,25.969400000000004,29,2,2018,12,2261
6,0,1162,0.0,0.0,0.0,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,7,2018,12,2261
6,0,1163,0.0,0.0,0.0,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,1,2018,12,2261
6,0,1164,336.61,28.0,13498.97,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9,2,2018,12,2261
6,0,1166,0.0,0.0,0.0,Kaycee,Bryant,26,"Baltimore-Columbia-Towson, MD MSA",2018-05-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,5,2018,12,2261
6,0,1167,513.2,59.0,11043.23,Rebbecca,Nicholson,47,"Denver-Aurora-Lakewood, CO MSA",2018-04-06,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,9.0,0.0,13.200000000000045,0.27,0.0,0.39600000000000135,0.6660000000000014,20.666,3,4,2018,12,2261
6,0,1171,282.42,0.0,17219.89,Devin,Wilkinson,56,"Boston-Cambridge-Newton, MA-NH MSA",2018-01-27,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1859.8899999999994,0.0,0.0,18.598899999999993,0.0,18.598899999999993,38.59889999999999,13,1,2018,12,2261
6,0,1172,0.0,0.0,0.0,Weldon,Robinson,72,"Boston-Cambridge-Newton, MA-NH MSA",2018-03-30,2018-11-29,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13,3,2018,11,2018
6,0,1174,453.38,75.0,19971.120000000003,Larisa,Ellis,67,"Cleveland-Elyria, OH MSA",2018-01-28,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,25.0,4611.120000000003,0.0,0.75,46.111200000000025,0.0,46.861200000000025,66.86120000000003,26,1,2018,12,2261
6,0,1179,144.75,4.0,1473.9499999999998,Darcey,Baird,22,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36,4,2018,12,2261
6,0,1181,477.9,22.0,14498.960000000001,Ron,Kaufman,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-13,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,4,2018,12,2261
6,0,1182,201.75,0.0,16057.55,Jeff,Burt,39,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-05-29,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,697.5499999999993,0.0,0.0,6.975499999999993,0.0,6.975499999999993,26.975499999999993,20,5,2018,12,2261
6,0,1183,0.0,0.0,0.0,Jermaine,Gallegos,71,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-07-20,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9,7,2018,12,2261
6,0,1184,0.0,0.0,0.0,Fredric,Middleton,39,"Sacramento–Roseville–Folsom, CA MSA",2018-03-07,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,3,2018,12,2261
6,0,1185,522.1800000000001,0.0,29354.86,Loria,Freeman,47,"Louisville/Jefferson County, KY-IN MSA",2018-01-14,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11,1,2018,12,2261
6,0,1187,470.39,8.0,15631.93,Tanner,Goodman,49,"Austin-Round Rock-Georgetown, TX MSA",2018-02-20,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,271.9300000000003,0.0,0.0,2.719300000000003,0.0,2.719300000000003,22.719300000000004,36,2,2018,12,2261
6,0,1188,0.0,0.0,0.0,Ethelene,Brock,31,"Richmond, VA MSA",2018-01-10,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,38,1,2018,12,2261
6,0,1191,334.91,12.0,16832.97,Zack,Waters,75,"St. Louis, MO-IL MSA",2018-01-21,2018-11-30,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,17,1,2018,11,2018
6,0,1193,148.62,51.0,14158.63,Lacresha,Olsen,18,"Houston-The Woodlands-Sugar Land, TX MSA",2018-07-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,1.0,0.0,0.0,0.03,0.0,0.0,0.03,20.03,36,7,2018,12,2261
6,0,1194,0.0,0.0,0.0,Robert,Mclean,40,"San Jose-Sunnyvale-Santa Clara, CA MSA",2018-05-31,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,5,2018,12,2261
6,0,1195,0.0,0.0,0.0,Roy,Velez,60,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-06-09,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29,6,2018,12,2261
6,0,1196,429.1,28.0,16041.07,Noel,Dawson,46,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-14,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,1,2018,12,2261
6,0,1198,0.0,0.0,0.0,Russ,Horne,69,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-05-01,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,5,2018,12,2261
6,0,1201,461.57,4.0,21781.69,Jeanelle,Estrada,61,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-04,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,6421.689999999999,0.0,0.0,64.21689999999998,0.0,64.21689999999998,84.21689999999998,4,6,2018,12,2261
6,0,1203,327.11,58.0,11843.8,Manie,Grimes,50,"Boston-Cambridge-Newton, MA-NH MSA",2018-02-11,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,8.0,0.0,0.0,0.24,0.0,0.0,0.24,20.24,13,2,2018,12,2261
6,0,1205,0.0,0.0,0.0,Rafael,Wade,43,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-04-05,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,4,2018,12,2261
6,0,1206,254.65,22.0,16813.85,Angelic,Singleton,21,"Providence-Warwick, RI-MA MSA",2018-07-09,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,1453.8499999999985,0.0,0.0,14.538499999999985,0.0,14.538499999999985,34.538499999999985,32,7,2018,12,2261
6,0,1208,0.0,0.0,0.0,Enrique,Ramirez,44,"San Diego-Chula Vista-Carlsbad, CA MSA",2018-07-17,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,7,2018,12,2261
6,0,1210,481.72,0.0,12178.04,Shanae,Carrillo,30,"Oklahoma City, OK MSA",2018-06-01,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28,6,2018,12,2261
6,0,1211,136.68,41.0,12163.59,Vito,Cameron,60,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-06-30,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,6,2018,12,2261
6,0,1212,17.25,3.0,2095.6099999999997,Alfredo,Pruitt,36,"Austin-Round Rock-Georgetown, TX MSA",2018-07-27,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36,7,2018,12,2261
6,0,1214,399.28,24.0,15379.04,Emil,Robles,34,"San Francisco-Oakland-Berkeley, CA MSA",2018-01-01,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,1,2018,12,2261
6,0,1215,0.0,0.0,0.0,Adelle,Knapp,70,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-07-01,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,7,2018,12,2261
6,0,1216,0.0,0.0,0.0,Reita,Atkins,29,"San Francisco-Oakland-Berkeley, CA MSA",2018-06-19,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,6,2018,12,2261
6,0,1217,0.0,0.0,0.0,Ned,Thomas,69,"Dayton-Kettering, OH MSA",2018-06-04,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26,6,2018,12,2261
6,0,1218,0.0,0.0,0.0,Stanford,Pena,23,"Bakersfield, CA MSA",2018-01-16,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2,1,2018,12,2261
6,0,1219,0.0,0.0,0.0,Gavin,Keller,51,"Detroit-Warren-Dearborn, MI MSA",2018-05-14,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15,5,2018,12,2261
6,0,1220,583.14,41.0,20059.75,Jack,Strong,26,"Cincinnati, OH-KY-IN MSA",2018-04-22,2018-10-13,50,15360,500,20,0.01,0.03,0.03,0,0.0,4699.75,83.13999999999999,0.0,46.9975,2.4941999999999993,49.4917,69.49170000000001,27,4,2018,10,2018
6,0,1222,540.83,23.0,23140.43,Cleo,Anderson,18,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-06-27,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,7780.43,40.83000000000004,0.0,77.8043,1.2249000000000012,79.0292,99.0292,2,6,2018,12,2261
6,0,1223,521.98,23.0,23686.02,Patience,Wilson,37,"Phoenix-Mesa-Chandler, AZ MSA",2018-07-05,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,8326.02,21.980000000000018,0.0,83.26020000000001,0.6594000000000005,83.91960000000002,103.91960000000002,1,7,2018,12,2261
6,0,1224,231.07999999999998,59.0,19874.69,Kelly,Cole,74,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-06-28,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7,6,2018,12,2261
6,0,1225,0.0,0.0,0.0,Margarito,Barker,41,"Columbia, SC MSA",2018-06-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33,6,2018,12,2261
6,0,1226,363.56,0.0,13608.49,Denver,Harrell,64,"Riverside-San Bernardino-Ontario, CA MSA",2018-03-15,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,3,2018,12,2261
6,0,1227,0.0,0.0,0.0,Vanesa,Willis,29,"Dallas-Fort Worth-Arlington, TX MSA",2018-01-17,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36,1,2018,12,2261
6,0,1228,0.0,0.0,0.0,Jude,Hale,26,"Detroit-Warren-Dearborn, MI MSA",2018-04-15,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15,4,2018,12,2261
6,0,1230,0.0,0.0,0.0,Andre,Estes,38,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-27,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,25,2,2018,12,2261
6,0,1231,411.55,1.0,14764.46,Gaylord,Witt,57,"San Jose-Sunnyvale-Santa Clara, CA MSA",2018-01-19,2261-12-31,1000,30720,3000,70,0.007,0.01,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2,1,2018,12,2261
6,0,1232,438.71999999999997,2.0,15422.94,Elidia,Russell,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-04-07,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,62.94000000000051,0.0,0.0,0.6294000000000051,0.0,0.6294000000000051,20.629400000000004,9,4,2018,12,2261
6,0,1235,0.0,0.0,0.0,Felton,Nguyen,50,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2018-02-20,2261-12-31,50,15360,500,20,0.01,0.03,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16,2,2018,12,2261
